EventType,TrafficMultiplier,ABTestGroup,SaleAmountEUR,BranchID
BlackFriday,1.5,Control,1410.7934619229356,BR-007
BlackFriday,2.6,Control,1473.5988544369045,BR-001
BlackFriday,4.8,Variation2,1958.2651528296176,BR-017
BlackFriday,2.5,Control,1156.5858587123773,BR-013
BlackFriday,1.3,Control,1589.6489720004247,BR-010
Normal,1.0,Control,1943.6324632682722,BR-013
Normal,1.0,Control,1965.9872051596737,BR-002
BlackFriday,4.7,Control,655.6964396923424,BR-010
Normal,1.0,Variation1,-1149.3211136485418,BR-017
BlackFriday,1.2,Control,1511.231742893813,BR-006
Christmas,4.7,Variation2,2609.074605139196,BR-010
Normal,1.0,Variation1,812.9915374408835,BR-001
Normal,1.0,Variation2,1325.583194915858,BR-016
Christmas,1.0,Control,-1921.8061249205034,BR-006
Valentine,2.8,Variation1,1863.752308626414,BR-010
Normal,1.0,Control,827.2381762811312,BR-014
Normal,1.0,Control,1366.393580654579,BR-014
Christmas,3.7,Control,1106.2323304636618,BR-011
BlackFriday,1.7,Control,1231.3403550152032,BR-006
BlackFriday,1.5,Control,2156.1928105333222,BR-014
BlackFriday,4.4,Variation1,2405.4960325279017,BR-014
BlackFriday,2.9,Control,2296.7585246498043,BR-012
Christmas,3.4,Control,1074.7510863325076,BR-016
Valentine,4.6,Control,1080.3364625268316,BR-016
Christmas,1.7,Variation2,-1565.3199901163368,BR-005
Valentine,2.3,Control,1214.4413062662754,BR-014
Christmas,4.8,Variation1,1841.6842182811506,BR-011
Normal,1.0,Control,189.56355282039962,BR-007
Christmas,3.8,Control,1795.3743569533813,BR-006
Valentine,3.2,Control,1555.335600776492,BR-011
Valentine,3.4,Variation1,682.9772918331663,BR-012
Normal,1.0,Variation1,811.5249254074696,BR-002
Valentine,1.1,Variation2,1259.6445275758595,BR-005
Normal,1.0,Control,1024.707323043487,BR-013
Normal,1.0,Control,799.6457256770924,BR-008
Christmas,4.6,Control,2089.098219993948,BR-010
Valentine,4.7,Variation2,326.78418365847523,BR-016
Valentine,4.0,Control,1241.818373310701,BR-016
Normal,1.0,Variation1,1352.2752529243696,BR-005
Valentine,2.9,Variation2,1233.2685925604223,BR-015
Valentine,2.1,Control,748.8396746715791,BR-006
Valentine,2.5,Control,277.6011791375175,BR-017
BlackFriday,4.5,Variation1,558.8366641633759,BR-003
Normal,1.0,Variation1,1214.8198859611969,BR-003
Normal,1.0,Control,942.0855668277371,BR-016
Christmas,2.4,Control,-2055.8113693989408,BR-007
BlackFriday,3.6,Variation1,1012.6213610830471,BR-016
BlackFriday,5.0,Control,2221.6613552014414,BR-016
Christmas,4.2,Variation1,1765.9515573440387,BR-016
Christmas,3.3,Control,458.4926316339167,BR-002
Christmas,4.1,Variation2,1530.2562257443783,BR-002
BlackFriday,2.8,Control,2370.316080537847,BR-014
BlackFriday,1.6,Control,540.9447219972932,BR-005
BlackFriday,2.9,Variation1,1958.3147504334001,BR-017
BlackFriday,2.0,Control,1086.7999023313635,BR-008
Normal,1.0,Variation2,890.5819276583067,BR-007
BlackFriday,1.1,Control,359.95512541646866,BR-013
Normal,1.0,Control,2386.9765661363945,BR-017
Christmas,1.2,Control,688.7366093527957,BR-010
BlackFriday,4.3,Control,2083.2321674913055,BR-005
Christmas,4.3,Control,1392.7554061935828,BR-008
Normal,1.0,Control,331.958891527638,BR-004
BlackFriday,4.9,Control,1767.6244285643766,BR-006
BlackFriday,3.7,Control,704.6393671259032,BR-013
Valentine,3.3,Variation2,1445.0829556982399,BR-016
Normal,1.0,Variation1,1226.262034597033,BR-012
Christmas,3.0,Control,2398.347154052263,BR-008
Normal,1.0,Variation2,1517.926280857078,BR-017
Christmas,1.4,Variation1,1724.8707442789434,BR-008
Valentine,2.6,Control,2004.753202331929,BR-011
Valentine,4.9,Control,2951.5164055897267,BR-015
Christmas,2.1,Variation2,1189.232076787924,BR-007
Christmas,2.4,Control,39.811457723593676,BR-007
Normal,1.0,Variation2,2039.3301245613063,BR-008
Valentine,4.9,Control,1292.0279747847796,BR-005
Christmas,3.8,Control,488.8878668237407,BR-014
Normal,1.0,Control,946.8678099798851,BR-005
Christmas,2.4,Variation2,884.5331594021843,BR-013
BlackFriday,2.4,Control,813.4652407479581,BR-011
BlackFriday,3.7,Variation2,1193.6490765035962,BR-011
Normal,1.0,Control,911.8143930026172,BR-009
BlackFriday,2.0,Control,1131.3360506360937,BR-013
Normal,1.0,Control,786.4466824833745,BR-015
Normal,1.0,Control,1948.5310031811537,BR-001
Normal,1.0,Control,1986.0963786262832,BR-011
Valentine,1.5,Variation1,2102.8905560296726,BR-002
Valentine,1.3,Control,1775.150600677987,BR-013
BlackFriday,2.6,Variation1,-1451.3159897349733,BR-002
Christmas,1.4,Control,1232.3942832463147,BR-006
Valentine,4.2,Control,-855.6113681214458,BR-001
Valentine,2.4,Control,1577.1731269011218,BR-010
BlackFriday,4.8,Control,2480.3734503980045,BR-004
BlackFriday,2.0,Variation2,1539.9366766770418,BR-011
Normal,1.0,Variation2,1897.0983592625034,BR-016
Valentine,4.2,Control,1264.841112528063,BR-008
Christmas,1.7,Variation2,2450.695557832659,BR-016
Valentine,1.2,Control,705.5582396835605,BR-003
Normal,1.0,Control,627.5617802168023,BR-012
BlackFriday,3.3,Control,-474.71448292205514,BR-003
Christmas,3.8,Control,1572.2628556047916,BR-008
Valentine,1.7,Variation1,1003.3820103641863,BR-004
Christmas,2.4,Control,1606.8667644485429,BR-013
Christmas,2.9,Variation2,1383.8238305473953,BR-001
Christmas,4.4,Control,1662.8369142254166,BR-013
BlackFriday,2.0,Control,1242.572451501785,BR-005
Christmas,3.2,Variation1,1967.1831559790603,BR-015
Christmas,1.4,Control,1338.1846086106225,BR-012
Valentine,1.8,Control,756.9257496573839,BR-006
Christmas,2.5,Control,1159.45508785721,BR-007
BlackFriday,3.3,Variation2,320.41764796037995,BR-006
BlackFriday,3.1,Control,32.24683476871245,BR-009
Valentine,1.4,Variation1,1078.512241796893,BR-007
Normal,1.0,Control,307.03396919728203,BR-017
Normal,1.0,Variation2,1237.032859549062,BR-014
Valentine,4.6,Control,2842.2306110472455,BR-012
Normal,1.0,Variation1,1462.3759155630578,BR-010
BlackFriday,2.3,Variation2,-1266.601761317176,BR-011
BlackFriday,4.1,Control,1444.0110395517374,BR-003
Valentine,3.9,Variation1,1130.8676442422588,BR-016
BlackFriday,1.8,Variation1,1328.0464126899049,BR-005
Valentine,3.1,Variation2,2400.9324708793247,BR-014
BlackFriday,3.7,Control,2165.2809347541383,BR-005
Christmas,1.6,Control,309.8679035587677,BR-011
BlackFriday,2.9,Control,2078.149540038264,BR-001
Christmas,2.1,Variation2,1180.9994603523585,BR-012
Christmas,3.7,Control,850.7201920059076,BR-005
Christmas,4.2,Control,3595.3404563206404,BR-008
Valentine,3.2,Control,2002.5552196499373,BR-002
Normal,1.0,Control,1173.7725918795702,BR-003
Christmas,2.3,Variation2,126.77949938898671,BR-014
BlackFriday,1.9,Control,1282.8849364294163,BR-014
Normal,1.0,Control,2102.537460814556,BR-002
Valentine,3.6,Variation2,1610.0101741199162,BR-012
Valentine,4.2,Variation2,1132.893951616971,BR-009
BlackFriday,2.4,Control,1175.252802936435,BR-002
Valentine,1.0,Variation1,-1195.0343063699702,BR-009
Normal,1.0,Variation1,1786.9223648947268,BR-017
Normal,1.0,Variation1,1269.0188714592841,BR-003
Christmas,4.0,Control,-1928.7588735047584,BR-017
Valentine,4.5,Control,916.1049745366217,BR-010
Normal,1.0,Variation1,1674.7072395479572,BR-004
Valentine,3.2,Variation1,1754.1420583967495,BR-010
Valentine,4.8,Variation1,1167.8825853731162,BR-006
Normal,1.0,Control,1086.5340513618517,BR-003
Normal,1.0,Variation2,1979.3274640491127,BR-010
BlackFriday,4.8,Variation1,1975.4583771614207,BR-013
BlackFriday,4.7,Control,1745.6700303077807,BR-012
BlackFriday,4.5,Control,2026.0974694419165,BR-014
Normal,1.0,Variation1,1133.9959949015188,BR-003
Normal,1.0,Control,1383.1521505963492,BR-008
BlackFriday,4.9,Variation1,735.511720115028,BR-001
BlackFriday,4.4,Variation2,93.58203674542233,BR-008
Valentine,2.2,Control,1007.6673617193712,BR-017
Christmas,1.4,Control,2085.001741638437,BR-006
BlackFriday,1.1,Control,1506.0892883114975,BR-012
BlackFriday,4.1,Control,1178.0617349182712,BR-006
Christmas,2.8,Control,1038.0079961118656,BR-009
Valentine,1.2,Control,1316.4634488742543,BR-009
BlackFriday,1.4,Control,1076.9936682489842,BR-007
Christmas,2.0,Variation1,1738.5912089125277,BR-015
Valentine,1.3,Variation1,1912.74115121036,BR-008
Christmas,1.9,Control,1074.2836005143556,BR-005
Christmas,4.7,Control,2763.724650118896,BR-016
Normal,1.0,Control,1622.3774907258369,BR-017
Christmas,4.2,Variation2,1245.6481494308478,BR-006
Christmas,3.1,Variation2,520.5679355975336,BR-011
Normal,1.0,Variation1,985.9852262001716,BR-017
Normal,1.0,Control,1280.24978984782,BR-002
BlackFriday,1.3,Variation1,1505.598243740523,BR-013
BlackFriday,4.2,Variation1,581.920139760142,BR-009
BlackFriday,2.4,Variation2,1174.498909530178,BR-016
Normal,1.0,Variation1,940.8778016338007,BR-002
BlackFriday,4.1,Variation2,2572.4006014109236,BR-008
Christmas,1.2,Control,1166.1681145837513,BR-004
Christmas,2.3,Variation2,341.1652853658642,BR-012
Normal,1.0,Variation1,1952.4166388801257,BR-015
Valentine,1.9,Control,1020.4924378910919,BR-001
BlackFriday,1.3,Variation1,1791.0656112509191,BR-003
Christmas,1.3,Variation2,575.6231065032913,BR-013
BlackFriday,3.4,Control,97.99388931505912,BR-004
Valentine,2.8,Variation2,1969.5309603154806,BR-009
Valentine,3.5,Variation2,60.70097909190971,BR-005
Valentine,3.0,Control,919.4215130625047,BR-004
Valentine,3.4,Control,1016.2922962447014,BR-003
Valentine,1.7,Control,2244.90208411746,BR-004
BlackFriday,3.8,Variation2,390.5827415855562,BR-006
Normal,1.0,Control,1746.0714487918847,BR-005
Valentine,4.6,Control,2366.4964661888725,BR-007
Normal,1.0,Control,1369.7908448110843,BR-008
Valentine,3.4,Control,1464.7116323686844,BR-009
Normal,1.0,Control,1526.8717713718145,BR-002
Valentine,3.0,Control,-580.0184423677167,BR-012
Christmas,4.6,Control,1089.3598704107565,BR-001
Christmas,1.5,Control,97.81020104482124,BR-011
Normal,1.0,Control,1451.789695198031,BR-014
Christmas,2.3,Variation2,1892.8858150510548,BR-017
Normal,1.0,Variation1,498.1716402662572,BR-002
Christmas,4.8,Control,558.0955880594108,BR-001
Christmas,3.6,Variation1,723.7092539090069,BR-002
Normal,1.0,Control,56.93355884402063,BR-013
Normal,1.0,Control,469.8423243650838,BR-003
Christmas,1.3,Variation2,700.5858184637383,BR-015
Christmas,1.6,Control,1967.1269629761036,BR-013
Valentine,4.9,Control,1921.2254220028306,BR-016
Christmas,4.1,Control,2029.9161747081384,BR-010
BlackFriday,1.2,Variation2,1945.3139210979568,BR-017
Christmas,3.8,Variation2,1378.5258144614825,BR-002
BlackFriday,1.5,Variation1,43.33054891842597,BR-006
Christmas,2.8,Control,1086.0474482740594,BR-004
Normal,1.0,Control,-1636.8982958912918,BR-002
BlackFriday,3.5,Control,-1813.837689350554,BR-001
BlackFriday,2.6,Control,564.6223127692564,BR-011
BlackFriday,2.9,Variation1,586.5245624707533,BR-007
Valentine,2.6,Variation1,1491.000935008366,BR-005
Valentine,2.9,Control,2358.979303237453,BR-005
Valentine,3.1,Control,1966.145823500728,BR-008
Christmas,1.3,Control,1668.1628308735008,BR-008
BlackFriday,2.6,Variation2,1129.300183629887,BR-003
Christmas,1.4,Control,973.0165540702359,BR-008
Valentine,4.1,Control,1556.1200313214408,BR-009
Christmas,2.6,Variation1,115.82445049060912,BR-001
Valentine,3.5,Variation1,1182.0992064003296,BR-013
Christmas,1.3,Control,1005.9252902939189,BR-003
Normal,1.0,Control,826.0747148897958,BR-006
Normal,1.0,Control,1076.1869683123953,BR-010
Christmas,1.7,Control,225.63852075571756,BR-012
BlackFriday,3.9,Control,638.8595263013681,BR-009
Normal,1.0,Variation2,1276.0698413234095,BR-003
Valentine,2.7,Control,569.3630477181118,BR-009
BlackFriday,1.3,Control,1533.6664208385066,BR-014
BlackFriday,1.9,Control,1564.9314419527284,BR-005
Normal,1.0,Control,916.2981423911634,BR-009
Normal,1.0,Control,652.0019318549403,BR-014
BlackFriday,2.3,Variation1,2090.5477245184434,BR-001
Christmas,3.6,Variation2,1425.5159203342096,BR-013
Christmas,3.8,Variation1,679.5235666224626,BR-001
Christmas,1.6,Variation2,597.848098011292,BR-016
Normal,1.0,Control,1184.6793474744347,BR-007
Valentine,4.7,Control,1525.9241652136216,BR-001
BlackFriday,4.5,Control,980.5629309691155,BR-012
Valentine,3.8,Control,777.8538890435349,BR-006
BlackFriday,2.8,Variation1,1597.3841200115348,BR-004
Christmas,1.4,Variation2,1168.4243506684857,BR-013
Christmas,2.5,Control,1443.255169548858,BR-003
BlackFriday,3.8,Variation1,1975.1193736829525,BR-009
Valentine,4.5,Variation2,1272.8025436227158,BR-011
Normal,1.0,Control,1036.5294701503265,BR-012
Valentine,2.3,Control,1447.6324003957502,BR-014
BlackFriday,4.8,Control,1462.3191370468357,BR-003
Normal,1.0,Control,1031.8174315948818,BR-016
Christmas,1.2,Control,130.60991814278,BR-006
Normal,1.0,Variation2,695.5634250452031,BR-002
Normal,1.0,Variation1,417.3653863800281,BR-017
Valentine,2.2,Control,128.80577511916928,BR-009
Normal,1.0,Variation2,13.650706235649762,BR-013
Normal,1.0,Control,-377.5181603186769,BR-009
Valentine,1.8,Control,694.5287288536529,BR-001
Christmas,3.7,Control,876.1427476103544,BR-008
BlackFriday,1.2,Control,621.7282532017244,BR-017
Normal,1.0,Variation1,616.7058970056357,BR-007
BlackFriday,4.5,Variation1,882.0659007975743,BR-006
Valentine,3.1,Control,1672.8870437106807,BR-010
Valentine,3.0,Variation1,459.9229613307486,BR-009
Christmas,4.7,Control,2569.9889843701326,BR-008
Normal,1.0,Variation1,1074.8858904356034,BR-007
Normal,1.0,Control,996.7504185655621,BR-008
BlackFriday,1.1,Control,1087.6703859267245,BR-010
BlackFriday,3.7,Control,1301.8170253198944,BR-008
Valentine,4.4,Variation2,1068.4087020899108,BR-014
Normal,1.0,Variation1,1226.4362926798883,BR-013
Normal,1.0,Variation1,691.5269240126219,BR-002
Valentine,1.7,Variation2,474.34371953288155,BR-011
BlackFriday,4.7,Control,1529.369066933369,BR-005
BlackFriday,1.6,Control,1049.0965096982825,BR-009
Normal,1.0,Variation2,996.9930435719008,BR-007
Christmas,1.5,Control,1617.7799774168059,BR-002
BlackFriday,4.0,Variation2,1194.7843466966058,BR-016
BlackFriday,3.7,Control,1956.2136232914297,BR-017
Normal,1.0,Variation2,80.56621549539477,BR-010
BlackFriday,2.6,Variation1,2153.486559134123,BR-002
BlackFriday,2.3,Control,2309.440331359136,BR-007
BlackFriday,1.6,Control,739.1841006211821,BR-003
Normal,1.0,Control,445.80085366159494,BR-011
Christmas,1.6,Control,819.2391243808701,BR-003
Normal,1.0,Control,1174.6055062095338,BR-015
Valentine,4.0,Control,56.29877557262293,BR-013
BlackFriday,3.3,Control,888.0017686608345,BR-011
Normal,1.0,Variation2,1545.5754670366703,BR-012
Christmas,2.2,Control,878.430813478715,BR-015
BlackFriday,4.7,Control,1119.70923566561,BR-015
BlackFriday,1.9,Control,897.5852072387316,BR-003
BlackFriday,1.6,Variation1,1613.4624533104281,BR-010
BlackFriday,4.4,Variation1,1203.2948610656385,BR-005
Christmas,2.2,Variation1,1151.5601644926098,BR-017
Valentine,1.6,Variation2,2070.9977691633258,BR-015
BlackFriday,3.5,Control,679.3057802888546,BR-001
Valentine,2.4,Control,746.0163196103412,BR-007
Normal,1.0,Control,691.8781597206278,BR-007
Normal,1.0,Control,-514.7282761050805,BR-013
BlackFriday,2.3,Variation2,1306.2282149970888,BR-008
Christmas,3.7,Control,661.0522760167087,BR-014
Valentine,1.3,Control,1073.196494167746,BR-007
Normal,1.0,Control,1345.0930711837125,BR-010
Valentine,4.7,Control,1184.0291414226883,BR-001
Valentine,3.2,Control,1813.9458490259449,BR-009
Christmas,2.2,Control,1447.5535352317595,BR-012
Christmas,3.2,Control,1532.408785138147,BR-006
Normal,1.0,Control,1426.4372656075761,BR-009
Valentine,3.6,Variation1,44.14508663351682,BR-006
BlackFriday,3.3,Control,1342.4339989005682,BR-006
Christmas,1.3,Variation2,1240.080579576513,BR-004
Christmas,3.1,Variation1,1812.0575926807562,BR-008
BlackFriday,3.7,Variation1,2005.8016788113944,BR-010
Christmas,4.1,Control,1873.6696370991656,BR-001
Christmas,1.7,Control,1527.810241926571,BR-005
Valentine,2.8,Control,2246.0356663805824,BR-015
Valentine,3.4,Control,1582.0367519854299,BR-014
Christmas,2.3,Control,849.2096311692327,BR-013
Valentine,4.1,Control,984.7174352826866,BR-005
Normal,1.0,Variation2,288.09837384735414,BR-009
Valentine,3.8,Variation1,-2349.514880580179,BR-017
BlackFriday,4.3,Control,1159.505182205366,BR-017
Christmas,1.5,Control,1415.6906488890913,BR-011
Valentine,2.3,Variation1,234.74704932777087,BR-014
BlackFriday,3.4,Control,1775.3276065030527,BR-017
Christmas,2.8,Variation1,638.5357940423031,BR-007
Normal,1.0,Variation2,612.7611478784943,BR-009
Christmas,4.2,Variation1,-1676.3375677425943,BR-012
Normal,1.0,Control,742.7356314177922,BR-002
Valentine,1.6,Control,872.1123585206429,BR-015
Valentine,2.4,Variation2,1114.0362708507746,BR-007
Christmas,1.5,Control,1051.108024410644,BR-017
BlackFriday,4.6,Variation1,89.71194797170503,BR-001
BlackFriday,1.2,Control,1016.268285996334,BR-007
BlackFriday,4.9,Variation2,38.902966272745225,BR-011
Normal,1.0,Variation1,306.72591448121926,BR-005
BlackFriday,3.1,Control,1006.8575980338418,BR-006
Christmas,2.3,Variation2,2078.2157207112587,BR-010
Valentine,1.1,Control,990.2353779681994,BR-004
Christmas,2.4,Control,1130.4051963572165,BR-009
BlackFriday,1.3,Variation2,1153.203078889935,BR-002
Valentine,2.6,Control,563.8570502854809,BR-010
BlackFriday,1.8,Control,596.3311402831124,BR-004
BlackFriday,3.0,Variation1,961.9471599560602,BR-016
Christmas,4.5,Variation2,2394.4024007452103,BR-014
Normal,1.0,Variation1,643.8070483312158,BR-015
Christmas,1.7,Variation1,1251.7714480502427,BR-013
BlackFriday,4.6,Control,1395.1967204407197,BR-012
Valentine,1.9,Variation2,2017.3437633890583,BR-017
Valentine,3.8,Control,1890.8676275660766,BR-001
Normal,1.0,Control,2140.38795202482,BR-011
Valentine,4.3,Control,-352.6695672668434,BR-008
Normal,1.0,Variation2,768.3164949827279,BR-008
Valentine,4.0,Variation1,567.9300913332947,BR-016
Normal,1.0,Variation2,968.5641364798968,BR-011
Valentine,2.8,Control,1782.8922246972636,BR-010
Normal,1.0,Control,989.9925073384761,BR-007
Christmas,4.0,Control,2196.649715164782,BR-008
Valentine,3.1,Control,2389.6751407526735,BR-011
Normal,1.0,Control,1742.5133243583336,BR-004
Christmas,4.0,Control,1961.3729248540658,BR-002
Valentine,2.5,Variation1,1623.2403915027949,BR-007
Christmas,3.2,Variation2,1324.1054949051536,BR-017
Valentine,1.5,Control,1119.8271628962214,BR-013
Christmas,1.3,Control,1831.6567251591384,BR-008
BlackFriday,1.0,Control,2050.841367639756,BR-016
Valentine,3.5,Control,902.1461870089638,BR-007
BlackFriday,1.9,Control,1613.0255939963483,BR-017
Valentine,3.7,Control,2858.402828626824,BR-002
BlackFriday,2.2,Variation1,620.7037323120813,BR-014
Valentine,4.0,Control,-155.93242995510792,BR-004
BlackFriday,1.3,Variation1,1069.7559569973228,BR-004
Christmas,3.7,Control,1631.818072469602,BR-015
Valentine,1.4,Control,831.9011326657622,BR-011
BlackFriday,1.8,Control,154.41452432254758,BR-008
Normal,1.0,Variation1,1746.0468262705601,BR-003
BlackFriday,3.5,Control,1828.5571478055347,BR-009
Valentine,4.1,Control,2370.993962915798,BR-008
Normal,1.0,Variation2,1401.9926619401367,BR-015
BlackFriday,3.3,Control,1923.9557402246953,BR-014
BlackFriday,1.8,Variation1,1627.7979489433792,BR-015
Normal,1.0,Control,2036.0278423546192,BR-014
Normal,1.0,Variation1,1295.758708579845,BR-009
BlackFriday,3.3,Control,1752.1722064023168,BR-006
BlackFriday,3.8,Variation2,1312.612392276395,BR-005
BlackFriday,1.1,Variation1,1070.2233921931295,BR-007
Valentine,2.4,Control,1420.8429631850588,BR-009
Christmas,4.4,Variation2,1709.6331666459685,BR-012
Christmas,1.0,Variation2,752.8564948038114,BR-004
Valentine,2.6,Variation1,1024.759164088686,BR-015
Christmas,4.6,Variation2,850.8536855947924,BR-006
Christmas,4.6,Control,1974.4785239917,BR-017
BlackFriday,2.0,Control,1292.023636173111,BR-008
Christmas,1.2,Control,1636.957131949557,BR-005
Valentine,4.6,Control,788.905008525539,BR-009
BlackFriday,2.6,Control,1486.21746351839,BR-009
Valentine,3.4,Variation2,2426.5315052615692,BR-006
Normal,1.0,Control,1226.429604509526,BR-004
Christmas,2.7,Variation2,2379.2591803652867,BR-012
Normal,1.0,Control,1451.2015645895635,BR-015
Normal,1.0,Variation1,1027.6070768894479,BR-015
Christmas,4.0,Variation1,-1765.245641030692,BR-016
Valentine,4.1,Variation2,1328.5568679709565,BR-011
